id,opening_hours,fee,geometry,latitude,longitude,atm_type,accessibility,address,name,district,neighborhood_id,neighborhood,district_id
4872205863,24/7,,POINT (13.2409234 52.4426797),52.4426797,13.2409234,standalone,accessible,"Fischerhüttenstraße, 89, 14163, Berlin",Berliner Volksbank,Steglitz-Zehlendorf,0604,Zehlendorf,11006006
4894518410,06:00-22:00,,POINT (13.5759202 52.4471011),52.4471011,13.5759202,standalone,not accessible,"Freiheit, 1, 12555, Berlin",Berliner Volksbank,Treptow-Köpenick,0910,Köpenick,11009009
4895531621,24/7,,POINT (13.4546808 52.5295655),52.5295655,13.4546808,standalone,,"Storkower Straße, 10407, Berlin",Cashzone,Pankow,0301,Prenzlauer Berg,11003003
4903605309,Mo-Sa 07:00-21:00,,POINT (13.365147 52.560709),52.560709,13.365147,indoor,accessible,"Markstraße, 34, 13409, Berlin",Postbank,Reinickendorf,1201,Reinickendorf,11012012
4904448321,,,POINT (13.3630586 52.4852299),52.4852299,13.3630586,standalone,,"Kolonnenstraße, 10829, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
4907985267,,,POINT (13.3254546 52.4556015),52.4556015,13.3254546,standalone,,"Albrechtstraße, 12165, Berlin",Note Machine,Steglitz-Zehlendorf,0601,Steglitz,11006006
4908049909,24/7,,POINT (13.4549223 52.5119453),52.5119453,13.4549223,standalone,not accessible,"Grünberger Straße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
4908049917,,,POINT (13.4579492 52.5099987),52.5099987,13.4579492,standalone,,"Gabriel-Max-Straße, 20, 10245, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
4909080220,,,POINT (13.5510388 52.5452375),52.5452375,13.5510388,standalone,,"Marzahner Promenade, 12679, Berlin",Berliner Volksbank,Marzahn-Hellersdorf,1001,Marzahn,11010010
4910168764,24/7,,POINT (13.4143856 52.5076885),52.5076885,13.4143856,standalone,,"Annenstraße, 10179, Berlin",Sparkasse,Mitte,0101,Mitte,11001001
4914807610,24/7,,POINT (13.4092855 52.5289792),52.5289792,13.4092855,standalone,accessible,"Torstraße, 10119, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
4914810015,24/7,,POINT (13.386932 52.51658),52.51658,13.386932,standalone,,"Unter den Linden, 41, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
4920122816,,,POINT (13.411388 52.571574),52.571574,13.411388,indoor,,"Breite Straße, 4B, 13187, Berlin",Commerzbank,Pankow,0307,Pankow,11003003
4930595524,,,POINT (13.416538 52.549581),52.549581,13.416538,standalone,partially accessible,"Schönhauser Allee, 10439, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
4931555308,,,POINT (13.416683 52.549516),52.549516,13.416683,standalone,partially accessible,"Greifenhagener Straße, 10437, Berlin",Postbank,Pankow,0301,Prenzlauer Berg,11003003
4940712146,,,POINT (13.4041176 52.5113105),52.5113105,13.4041176,standalone,,"Wallstraße, 10179, Berlin",unknown_atm,Mitte,0101,Mitte,11001001
4946188506,24/7,,POINT (13.4116814 52.5474174),52.5474174,13.4116814,standalone,not accessible,"Gleimstraße, 26, 10437, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
4946191839,24/7,,POINT (13.410963 52.528713),52.528713,13.410963,standalone,not accessible,"Torstraße, 43, 10119, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
4946850775,,,POINT (13.4300817 52.4951308),52.4951308,13.4300817,standalone,,"Ohlauer Straße, 10999, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
4952103385,,,POINT (13.3152664 52.4447799),52.4447799,13.3152664,standalone,accessible,"Hindenburgdamm, 85, 12203, Berlin",Euronet,Steglitz-Zehlendorf,0602,Lichterfelde,11006006
4958967835,24/7,,POINT (13.390376 52.5064),52.5064,13.390376,standalone,partially accessible,"Friedrichstraße, 210, 10969, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
4960581939,24/7,,POINT (13.410986 52.530749),52.530749,13.410986,standalone,not accessible,"Schönhauser Allee, 180, 10119, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
4960582721,24/7,,POINT (13.410197 52.529443),52.529443,13.410197,standalone,not accessible,"Schönhauser Allee, 5, 10119, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
4961100468,24/7,,POINT (13.6246769 52.5302679),52.5302679,13.6246769,standalone,not accessible,"Riesaer Straße, 12627, Berlin",Berliner Volksbank,Marzahn-Hellersdorf,1005,Hellersdorf,11010010
4973991473,,,POINT (13.4178032 52.5133079),52.5133079,13.4178032,standalone,,"Brückenstraße, 10179, Berlin",Euronet,Mitte,0101,Mitte,11001001
4974288159,,,POINT (13.328454 52.5281894),52.5281894,13.328454,standalone,accessible,"Beusselstraße, 10553, Berlin",Euronet,Mitte,0102,Moabit,11001001
5001796523,,,POINT (13.456007 52.5091558),52.5091558,13.456007,standalone,accessible,"Simon-Dach-Straße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5003065125,,,POINT (13.3298091 52.5055495),52.5055495,13.3298091,standalone,accessible,"Kantstraße, 7-11a, 10623, Berlin",IC Cash Services,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
5016204822,24/7,,POINT (13.5733254 52.4132465),52.4132465,13.5733254,standalone,,"Richterstraße, 12527, Berlin",Euronet Worldwide,Treptow-Köpenick,0913,Grünau,11009009
5034396390,24/7,,POINT (13.4202464 52.4954671),52.4954671,13.4202464,standalone,accessible,"Graefestraße, 93, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5034399726,24/7,,POINT (13.4203062 52.4953058),52.4953058,13.4203062,standalone,not accessible,"Kottbusser Damm, 10967, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5037616322,,,POINT (13.3502792 52.4866146),52.4866146,13.3502792,standalone,,"Eisenacher Straße, 10823, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
5075147221,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.2053375 52.5367467),52.5367467,13.2053375,standalone,accessible,"Markt, 13597, Berlin",Sparkasse,Spandau,0501,Spandau,11005005
5076922835,,,POINT (13.4649833 52.5070929),52.5070929,13.4649833,standalone,accessible,"Holteistraße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5076923407,24/7,,POINT (13.4626899 52.5082398),52.5082398,13.4626899,standalone,,"Wühlischstraße, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5077036502,,,POINT (13.4621729 52.5085856),52.5085856,13.4621729,standalone,,"Wühlischstraße, 10245, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5077391329,,,POINT (13.4263237 52.4765904),52.4765904,13.4263237,standalone,not accessible,"Hermannstraße, 12049, Berlin",Notemachine,Neukölln,0801,Neukölln,11008008
5080728652,,,POINT (13.3563653 52.4864154),52.4864154,13.3563653,standalone,,"Hauptstraße, 10827, Berlin",Iccash,Tempelhof-Schöneberg,0701,Schöneberg,11007007
5080941038,,,POINT (13.3852955 52.4704626),52.4704626,13.3852955,standalone,,"Tempelhofer Damm, 12099, Berlin",Berliner Sparkasse,Tempelhof-Schöneberg,0703,Tempelhof,11007007
5083908875,24/7,,POINT (13.4498878 52.4971671),52.4971671,13.4498878,standalone,partially accessible,"Vor dem Schlesischen Tor, 1, 10997, Berlin",Ncr,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5087823686,24/7,,POINT (13.2825332 52.5910898),52.5910898,13.2825332,standalone,,"Schloßstraße, 26, 13507, Berlin",Deutsche Bank,Reinickendorf,1202,Tegel,11012012
5096094904,24/7,,POINT (13.412976 52.547467),52.547467,13.412976,standalone,not accessible,"Schönhauser Allee, 124, 10437, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
5108322926,24/7,,POINT (13.3870672 52.4933104),52.4933104,13.3870672,standalone,not accessible,"Yorckstraße, 10965, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5121995129,,,POINT (13.3905809 52.5070054),52.5070054,13.3905809,standalone,not accessible,"Friedrichstraße, 44, 10969, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5137239554,24/7,,POINT (13.4137488 52.5520311),52.5520311,13.4137488,indoor,not accessible,"Schönhauser Allee, 107, 10439, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
5137241620,24/7,,POINT (13.4139196 52.5526169),52.5526169,13.4139196,standalone,,"Schönhauser Allee, 104, 10439, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
5151479191,24/7,,POINT (13.41392 52.548478),52.548478,13.41392,standalone,not accessible,"Schönhauser Allee, 72, 10437, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
5171487416,,,POINT (13.4073892 52.5221725),52.5221725,13.4073892,standalone,accessible,"Karl-Liebknecht-Straße, 13, 10178, Berlin",Berliner Sparkasse,Mitte,0101,Mitte,11001001
5172372233,24/7,,POINT (13.496525 52.5700652),52.5700652,13.496525,standalone,accessible,"Ribnitzer Straße, 13051, Berlin",Berliner Volksbank,Lichtenberg,1109,Neu-Hohenschönhausen,11011011
5181433570,,fee applies,POINT (13.4627727 52.5111719),52.5111719,13.4627727,standalone,,"Wismarplatz, 10245, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5202358620,24/7,,POINT (13.3577781 52.5519441),52.5519441,13.3577781,standalone,partially accessible,"Liebenwalder Straße, 34A, 13347, Berlin",Bankhaus August Lenz,Mitte,0105,Wedding,11001001
5218164766,,,POINT (13.3145937 52.5060961),52.5060961,13.3145937,standalone,partially accessible,"Kantstraße, 10625, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
5236412432,,,POINT (13.3008175 52.4883967),52.4883967,13.3008175,standalone,,"Hohenzollerndamm, 10709, Berlin",Vob-Zvd Processing GmbH,Charlottenburg-Wilmersdorf,0407,Halensee,11004004
5257417944,,,POINT (13.3334217 52.4524014),52.4524014,13.3334217,standalone,,"Albrechtstraße, 12167, Berlin",Postbank,Steglitz-Zehlendorf,0601,Steglitz,11006006
5270155488,24/7,,POINT (13.3936752 52.528289),52.528289,13.3936752,standalone,not accessible,"Torstraße, 10115, Berlin",Euronet,Mitte,0101,Mitte,11001001
5273289852,24/7,,POINT (13.376455 52.509473),52.509473,13.376455,standalone,not accessible,"Potsdamer Platz, 10785, Berlin",Cardpoint,Mitte,0101,Mitte,11001001
5275180213,24/7,,POINT (13.3835283 52.5515343),52.5515343,13.3835283,standalone,accessible,"Badstraße, 13357, Berlin",IC Cash Services,Mitte,0106,Gesundbrunnen,11001001
5275782105,24/7,,POINT (13.389137 52.51626),52.51626,13.389137,indoor,accessible,"Rosmarinstraße, 10117, Berlin",Volkswagen Bank,Mitte,0101,Mitte,11001001
5277613738,24/7,,POINT (13.4122443 52.5477622),52.5477622,13.4122443,standalone,not accessible,"Gleimstraße, 10437, Berlin",Ic-Cash,Pankow,0301,Prenzlauer Berg,11003003
5277830484,24/7,,POINT (13.414714 52.549574),52.549574,13.414714,indoor,not accessible,"Schönhauser Allee, 10439, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
5284594732,,,POINT (13.4358754 52.4232008),52.4232008,13.4358754,standalone,accessible,"Alt-Buckow, 12349, Berlin",Volksbank,Neukölln,0803,Buckow,11008008
5288129274,,,POINT (13.3549891 52.5199419),52.5199419,13.3549891,standalone,partially accessible,"Paulstraße, 20, 10557, Berlin",unknown_atm,Mitte,0102,Moabit,11001001
5291794085,24/7,,POINT (13.405263 52.5514601),52.5514601,13.405263,standalone,accessible,"Schivelbeiner Straße, 10439, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
5293863521,,,POINT (13.3170853 52.5050317),52.5050317,13.3170853,standalone,,"Schlüterstraße, 10629, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
5298516359,24/7,,POINT (13.398208 52.54612),52.54612,13.398208,standalone,not accessible,"Gleimstraße, 13355, Berlin",Euronet,Mitte,0106,Gesundbrunnen,11001001
5312587233,,,POINT (13.3885706 52.4896344),52.4896344,13.3885706,standalone,,"Bergmannstraße, 10961, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5312679440,,,POINT (13.443156 52.546628),52.546628,13.443156,indoor,,"Ostseestraße, 10409, Berlin",Ic-Cash,Pankow,0301,Prenzlauer Berg,11003003
5324065556,24/7,,POINT (13.4396055 52.4761384),52.4761384,13.4396055,standalone,,"Karl-Marx-Straße, 12043, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
5333545879,24/7,,POINT (13.4050304 52.5336676),52.5336676,13.4050304,standalone,accessible,"Kastanienallee, 10119, Berlin",Ic-Cash,Mitte,0101,Mitte,11001001
5340739184,,,POINT (13.3869831 52.527616),52.527616,13.3869831,standalone,partially accessible,"Chausseestraße, 10115, Berlin",Euronet,Mitte,0101,Mitte,11001001
5379389508,,,POINT (13.3851081 52.4508849),52.4508849,13.3851081,standalone,,"Mariendorfer Damm, 12109, Berlin",unknown_atm,Tempelhof-Schöneberg,0704,Mariendorf,11007007
5383468830,24/7,,POINT (13.3992458 52.524343),52.524343,13.3992458,standalone,,"Große Hamburger Straße, 20, 10115, Berlin",Euronet,Mitte,0101,Mitte,11001001
5389556459,24/7,,POINT (13.4940845 52.6356122),52.6356122,13.4940845,standalone,accessible,"Schlosspark-Passage, 13125, Berlin",Berliner Volksbank,Pankow,0309,Buch,11003003
5418803457,24/7,,POINT (13.38639 52.505173),52.505173,13.38639,standalone,accessible,"Anhalter Straße, 10963, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5424517314,,,POINT (13.3806406 52.532309),52.532309,13.3806406,standalone,not accessible,"Chausseestraße, 10115, Berlin",Euronet,Mitte,0101,Mitte,11001001
5450674589,,,POINT (13.3797561 52.5103016),52.5103016,13.3797561,standalone,accessible,"Leipziger Platz, 10117, Berlin",Euronet,Mitte,0101,Mitte,11001001
5467784871,24/7,,POINT (13.3820171 52.5597366),52.5597366,13.3820171,standalone,accessible,"Soldiner Straße, 13359, Berlin",Euronet,Mitte,0106,Gesundbrunnen,11001001
5468991489,,,POINT (13.414854 52.519949),52.519949,13.414854,standalone,,"Grunerstraße, 20, 10179, Berlin",Euronet,Mitte,0101,Mitte,11001001
5477244384,,,POINT (13.4477222 52.4367629),52.4367629,13.4477222,indoor,accessible,"Gutschmidtstraße, 12359, Berlin",unknown_atm,Neukölln,0802,Britz,11008008
5484600138,24/7,,POINT (13.4127336 52.5437425),52.5437425,13.4127336,standalone,not accessible,"Schönhauser Allee, 10437, Berlin",Euronet,Pankow,0301,Prenzlauer Berg,11003003
5491807504,,,POINT (13.4338778 52.4792662),52.4792662,13.4338778,standalone,,"Rollbergstraße, 26, 12053, Berlin",Euronet,Neukölln,0801,Neukölln,11008008
5494685888,24/7,,POINT (13.346404 52.579101),52.579101,13.346404,standalone,,"Roedernallee, 179, 13407, Berlin",Ing-Diba,Reinickendorf,1201,Reinickendorf,11012012
5498784827,24/7,,POINT (13.414071 52.520595),52.520595,13.414071,standalone,accessible,"Grunerstraße, 10179, Berlin",Berliner Sparkasse,Mitte,0101,Mitte,11001001
5503456918,,,POINT (13.4623021 52.5167742),52.5167742,13.4623021,indoor,partially accessible,"Rigaer Straße, 10247, Berlin",IC Cash Services,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5503457021,,,POINT (13.4613177 52.5169031),52.5169031,13.4613177,standalone,partially accessible,"Rigaer Straße, 10247, Berlin",Bankhaus August Lenz,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5538558495,,,POINT (13.44087 52.5000737),52.5000737,13.44087,standalone,not accessible,"Oppelner Straße, 10997, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5540478722,24/7,,POINT (13.4331438 52.4968123),52.4968123,13.4331438,standalone,accessible,"Wiener Straße, 10999, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5540515806,24/7,,POINT (13.4463306 52.498586),52.498586,13.4463306,standalone,not accessible,"Schlesische Straße, 10997, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5540732959,24/7,,POINT (13.4511001 52.4967351),52.4967351,13.4511001,standalone,partially accessible,"Am Flutgraben, 12435, Berlin",Euronet,Treptow-Köpenick,0901,Alt-Treptow,11009009
5590154456,24/7,,POINT (13.3221205 52.4862469),52.4862469,13.3221205,indoor,accessible,"Berliner Straße, 10715, Berlin",Deutsche Bank Ag,Charlottenburg-Wilmersdorf,0402,Wilmersdorf,11004004
5611563550,,,POINT (13.625469 52.4549438),52.4549438,13.625469,standalone,,"Bölschestraße, 12587, Berlin",Berliner Volksbank,Treptow-Köpenick,0911,Friedrichshagen,11009009
5630437219,,,POINT (13.3082864 52.5258847),52.5258847,13.3082864,standalone,not accessible,"Kaiserin-Augusta-Allee, 10589, Berlin",IC Cash Services,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
5633282150,,,POINT (13.4455121 52.5032934),52.5032934,13.4455121,standalone,accessible,"Mühlenstraße, 10243, Berlin",Euronet,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5638413507,,,POINT (13.397996 52.538601),52.538601,13.397996,standalone,accessible,"Bernauer Straße, 13355, Berlin",unknown_atm,Mitte,0101,Mitte,11001001
5641834847,24/7,,POINT (13.38871 52.4938293),52.4938293,13.38871,standalone,,"Mehringdamm, 25, 10961, Berlin",Euronet,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5648780521,,,POINT (13.3453911 52.486658),52.486658,13.3453911,indoor,accessible,"Martin-Luther-Straße, 10825, Berlin",Sparkasse,Tempelhof-Schöneberg,0701,Schöneberg,11007007
5659024261,24/7,,POINT (13.4688068 52.5070041),52.5070041,13.4688068,standalone,accessible,"Boxhagener Straße, 73, 10245, Berlin",Iccash Services,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5674155400,,,POINT (13.3301618 52.5264793),52.5264793,13.3301618,standalone,,"Gotzkowskystraße, 10555, Berlin",unknown_atm,Mitte,0102,Moabit,11001001
5680502495,,,POINT (13.3745249 52.4851794),52.4851794,13.3745249,standalone,,"Dudenstraße, 10965, Berlin",Postbank Ag (Ohne Cash Group),Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5718697041,,,POINT (13.3593522 52.4897905),52.4897905,13.3593522,standalone,,"Hauptstraße, 10827, Berlin",Ec Cash,Tempelhof-Schöneberg,0701,Schöneberg,11007007
5720000667,,,POINT (13.3657345 52.5035048),52.5035048,13.3657345,standalone,not accessible,"Potsdamer Straße, 10785, Berlin",Ec Cash,Mitte,0104,Tiergarten,11001001
5728763347,24/7,,POINT (13.4078499 52.5265829),52.5265829,13.4078499,standalone,not accessible,"Alte Schönhauser Straße, 45, 10119, Berlin",Euronet,Mitte,0101,Mitte,11001001
5742057934,,,POINT (13.3906875 52.5064447),52.5064447,13.3906875,standalone,partially accessible,"Friedrichstraße, 10969, Berlin",unknown_atm,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5744012071,Mo-Fr 06:00-23:00; Sa-Su 08:00-23:00,,POINT (13.3421414 52.4508025),52.4508025,13.3421414,indoor,,"Steglitzer Damm, 37, 12169, Berlin",Sparkasse Berlin,Steglitz-Zehlendorf,0601,Steglitz,11006006
5794283532,,,POINT (13.367557 52.5241339),52.5241339,13.367557,indoor,partially accessible,"Ella-Trebe-Straße, 9, 10557, Berlin",unknown_atm,Mitte,0102,Moabit,11001001
5796921740,,,POINT (13.2699138 52.5106139),52.5106139,13.2699138,standalone,,"Reichsstraße, 14052, Berlin",Euronet,Charlottenburg-Wilmersdorf,0405,Westend,11004004
5798363403,,,POINT (13.2385934 52.5424503),52.5424503,13.2385934,standalone,,"Gartenfelder Straße, 13599, Berlin",Sparkasse,Spandau,0502,Haselhorst,11005005
5832473274,,,POINT (13.3706669 52.4925853),52.4925853,13.3706669,standalone,accessible,"Yorckstraße, 10965, Berlin",Euronet,Tempelhof-Schöneberg,0701,Schöneberg,11007007
5835803811,,,POINT (13.5655022 52.5412986),52.5412986,13.5655022,indoor,,"Allee der Kosmonauten, 6, 12685, Berlin",unknown_atm,Marzahn-Hellersdorf,1001,Marzahn,11010010
5842255385,,,POINT (13.4200408 52.5035311),52.5035311,13.4200408,standalone,,"Waldemarstraße, 41, 10999, Berlin",Cardpoint,Friedrichshain-Kreuzberg,0202,Kreuzberg,11002002
5844370741,,,POINT (13.3440407 52.5276134),52.5276134,13.3440407,indoor,accessible,"Stromstraße, 10555, Berlin",Berliner Sparkasse,Mitte,0102,Moabit,11001001
5853587359,,,POINT (13.4567383 52.5334611),52.5334611,13.4567383,standalone,,"Storkower Straße, 139, 10407, Berlin",Berliner Sparkasse,Pankow,0301,Prenzlauer Berg,11003003
5863636988,,,POINT (13.3021615 52.5060146),52.5060146,13.3021615,standalone,,"Kaiser-Friedrich-Straße, 10627, Berlin",Euronet,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
5871989195,,,POINT (13.4513472 52.5088189),52.5088189,13.4513472,standalone,accessible,"Warschauer Straße, 55, 10243, Berlin",IC Cash Services,Friedrichshain-Kreuzberg,0201,Friedrichshain,11002002
5887663955,,,POINT (13.3020599 52.5066025),52.5066025,13.3020599,standalone,,"Kantstraße, 10627, Berlin",Bankhaus August Lenz,Charlottenburg-Wilmersdorf,0401,Charlottenburg,11004004
