id,name,artwork_type,artist_name,street,neighborhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
9950072152,buddy bear,statue,,,0401,11004004,,,,,,,52.4997779,13.3228372
9965565711,paar torso,sculpture,peter kern,,1001,11010010,,,,,Q96482915,category:paar torso (peter kern),52.5481259,13.5578555
9981621314,mutter und kind,statue,gyula meszes-tóth,,1001,11010010,,sandstone,1984,https://commons.wikimedia.org/wiki/file:skulptur_mutter_und_kind_berlin_3v5.jpg,Q108197156,category:mutter und kind (gyula meszes-toth),52.5298546,13.5404608
9981770956,mutter und kind,statue,barbara zambrzycka-sliwa,,1001,11010010,,sandstone,,,Q108189275,category:mutter und kind (barbara zambrzycka-sliwa),52.5294671,13.539041
9983230956,sitzende,statue,lore plietzsch,,1001,11010010,,bronze,1982,file:skulptur sitzende berlin 4v7.jpg,Q108545978,category:sitzende (lore plietzsch),52.5361974,13.5522159
9983230961,mutter mit kind,statue,lore plietzsch,,1001,11010010,,bronze,1982,file:skulptur mutter mit kind berlin 5v6.jpg,Q108545936,category:mutter mit kind (berlin-marzahn),52.5367796,13.5527313
9983262193,"brunnen ""berliner stadtlandschaft""",sculpture,,,1001,11010010,,,,,Q108545173,category:berliner stadtlandschaft (ingeborg flierl),52.5428811,13.5589909
9987821414,disco-bär,installation,ilja kireev,,0801,11008008,,,,https://upload.wikimedia.org/wikipedia/commons/9/98/70_estrel_hotel.jpg,,,52.4745016,13.4605718
9988890381,leierkastenmann,sculpture,gerhard thieme,,0101,11001001,,bronze,,,Q111008866,category:leierkastenmann (thieme),52.5172591,13.4060029
9990797132,löwe mit zwei jungtieren,statue,stephan horota,,0301,11003003,,bronze,,,Q111008243,"category:löwe mit zwei jungtieren (stephan horota, berlin)",52.5339619,13.4183358
9991339888,pelikanpärchen,sculpture,ernst-otto eichwald,,0405,11004004,,bronze,,,Q116462483,category:pelikanpärchen (ernst-otto eichwald),52.5240722,13.2605701
9992166298,stehendes mädchen,statue,ingrid puhlemann,,1001,11010010,,sandstone,1984,https://commons.wikimedia.org/wiki/file:skulptur_stehendes_m%c3%a4dchen_berlin_1v4.jpg,Q108197279,category:stehendes mädchen (ingrid puhlemann),52.5301361,13.5399363
9994533746,ruhendes mädchen,sculpture,karl trumpf,,0604,11006006,,marble,1951,,Q110113429,,52.4335223,13.2591855
9994971965,die würde und schönheit freier menschen,sculpture,margret middel,,0101,11001001,,bronze,,https://photos.app.goo.gl/xmcqtjsw2tfha9q28,,category:die würde und schönheit freier menschen (margret middell),52.5186985,13.4046601
9999046527,ballspieler,sculpture,michael schoenholtz,,0604,11006006,,bronze,1969,,Q116209981,,52.4465082,13.2526966
10001289354,spreewalddorf / bahnhof goyatz,sculpture,,,0909,11009009,,,,,,,52.4677285,13.5270901
10001410304,bär,sculpture,erwin damerow,,1102,11011011,,kunststein,,,Q115209772,,52.4962605,13.5357725
10002878324,der schlüssel,sculpture,yasuo mizui,,0402,11004004,,stone,1963,file:skulptur der schlüssel yasuo mizui berlin (charlottenburg-wilmersdorf) 02.jpg,Q110821921,category:key (yasuo mizui),52.4995488,13.3136482
10033375258,liegende,statue,sonja eschefeld,,1001,11010010,,sandstone,1984,https://commons.wikimedia.org/wiki/file:skulptur_liegende_berlin_1v3.jpg,Q108189351,category:liegende (sonja eschefeld),52.5292901,13.5396014
10038850411,seelöwe,statue,willy ernst schade,,0302,11003003,,stone,1925,file:skulptur_am_weißen_see_(weißs)_zwei_seelöwen&willy_ernst_schade&1925.jpg,,category:zwei seelöwen (willy ernst schade),52.555461,13.4612495
10039085354,artistinnen,,,,0604,11006006,,,,,Q115768092,,52.4224945,13.2544957
10050528126,looping,sculpture,ursula sax,,0405,11004004,,,1992,,Q110387495,,52.5036887,13.2777615
10053038407,wolf und storch,sculpture,stephan horota,,0301,11003003,,bronze,,,Q117081574,"category:wolf und storch (lewaldstraße, berlin-prenzlauer berg, stephan horota)",52.5520049,13.4205608
10089397725,weinberg gottes,sculpture,ulf duschat,,0402,11004004,,metal,,file:skulptur ohne titel weinberg gottes ulf duschat danielkirche berlin-wilmersdorf 04.jpg,Q127327458,"category:untitled sculpture at danielkirche (ulf duschat, berlin)",52.4943769,13.308883
10092599301,himmelsblume,sculpture,sergej alexander dott,,0202,11002002,,,,,,,52.5026199,13.3741258
10111372956,wilhelm griesinger,statue,,,0101,11001001,,,,,Q111622068,category:bust of wilhelm griesinger (berlin-mitte),52.5261928,13.3762039
10130037761,stehender knabe,statue,sabina grzimek,,0301,11003003,,bronze,1984,https://commons.wikimedia.org/wiki/file:grzimek_junge.jpg,Q109914785,category:stehender knabe (sabina grzimek),52.5378883,13.4309397
10132455019,kreuzberg,,,,0202,11002002,,,,,,,52.4979041,13.4128918
10162314918,statue of liberty,sculpture,elmgreen & dragset,,0102,11001001,,concrete,2019-06-21,,Q118640011,category:statue of liberty (michael elmgreen und ingar dragset),52.5281656,13.3726614
10182829358,liebespaar,sculpture,,,1005,11010010,,,,,Q108603713,category:liebespaar (hauszeichen – skulpturen),52.5209057,13.5922433
10186284236,hall of fame,graffiti,,,0603,11006006,,,,,,,52.4314284,13.349391
10201040333,schreitende,statue,emerita pansowová,,1001,11010010,,bronze,1980,https://commons.wikimedia.org/wiki/file:skulptur_schreitende_berlin_2v4.jpg,Q108189399,category:schreitende in berlin (emerita pansowová),52.524581,13.543344
10203480453,dynamischer körper,sculpture,jan skuin,,1103,11011011,,"stahl,_messing",1986,https://commons.wikimedia.org/wiki/file:sculpture_dynamischer_k%c3%b6rper_jan_skuin_allee_der_kosmonauten_berlin-lichtenberg_02.jpg,Q112079304,category:dynamischer körper (jan skuin),52.5261468,13.5166288
10257638948,weltbaum 2,mural,ben wagin und weitere künstler*innen,,0401,11004004,,,,,Q115683127,category:weltbaum ii,52.5052811,13.3184192
10291756911,milchmädchen,statue,pawel sokolow,,0802,11008008,,bronze,1998,https://commons.wikimedia.org/wiki/file:milchm%c3%a4dchen_von_pawel_petrowitsch_sokolow.jpg,Q113675306,category:das milchmädchen (gutspark britz),52.4467194,13.4392893
10296375052,echinacea,sculpture,christine gersch,,1001,11010010,,,,,Q106863347,category:echinacea (christine gersch),52.5677102,13.5457693
10553907089,älteres paar,sculpture,ingeborg hunzinger,,0912,11009009,,sandstone,1996,,,,52.4409121,13.6895172
10623971027,waffen,sculpture,michael schoenholtz,,0102,11001001,,"bronze,_beton",1982,,Q116692675,file:skulptur waffen (gegen den krieg) michael schoenholtz rathenower straße berlin-moabit 02.jpg,52.5242637,13.3575012
10680286920,max-taut schriftzug,sculpture,,,1112,11011011,,plastic,,,,,52.5009687,13.4875026
10692092481,das korinthische kapitell,sculpture,,,1205,11012012,,sandstone,,https://bildhauerei-in-berlin.de/wp-content/uploads/rei_027_ju%cc%88rgen_tomisch_barbara_anna_lutz_2020_00002.jpg,Q119403318,file:denkmal joseph brix–felix genzmer–park (frohn) korinthische kapitell.jpg,52.6358078,13.301643
10731023028,buddy bear,sculpture,,,0910,11009009,,,,,Q152445,,52.4448961,13.5744779
10734862690,bär auf kugel,statue,richard hegemann,,1205,11012012,,kunststein,,,Q117477122,,52.6361041,13.2901995
10736823139,sandmännchen,statue,claus lindner,,1004,11010010,,bronze,2023-03-14,,Q117116490,category:sandmännchen (claus lindner),52.4790537,13.6041197
10741232115,albert beltran,,,,1201,11012012,,,,,,,52.5646626,13.323335
10755134367,bremer stadtmusikanten,statue,stephan horota,,1109,11011011,,bronze,,https://commons.wikimedia.org/wiki/file:skulptur_bremer_stadtmusikanten_stephan_horota_schweriner_ring_berlin-neu-hohensch%c3%b6nhausen_03.jpg,Q122802695,category:town musicians of bremen (stephan horota),52.5764773,13.507448
10755165316,storchenpaar,sculpture,stephan horota,,1107,11011011,,,,,Q111008224,"category:storchenpaar (stephan horota, berlin-wartenberg)",52.5752663,13.514501
10799152880,gärtnerbursche,statue,karl-heinz schamal,,0905,11009009,,bronze,,,Q110993762,"category:gärtnerbursche (karl-heinz schamal, treptow-köpenick)",52.4568374,13.5198167
10834454445,butterfly,mural,michelle tombolini,,0201,11002002,,,2015,,Q105720639,category:indelible marks project - butterfly - berlin,52.5092741,13.4650504
10867256731,knabenbrunnen,statue,,,0607,11006006,,,,,Q118174190,category:knabenbrunnen (klein-glienicke),52.4140836,13.0936459
10867256732,säulentrümmer,sculpture,,,0607,11006006,,stone,,,Q114827021,category:säulentrümmer (klein-glienicke),52.4140034,13.0932355
10867256734,laitière,statue,pawel petrowitsch sokolow,,0607,11006006,,bronze,,,Q118144690,category:la laitière (klein-glienicke),52.4137204,13.0945417
10873869376,betender knabe,statue,christian daniel rauch,,0607,11006006,,bronze,~1827,https://commons.wikimedia.org/wiki/file:blick_auf_der_betende_knabe_schloss_glienicke.jpg,Q116959942,category:betender knabe (glienicke),52.4146541,13.0932556
10879229807,artemis,statue,,,0607,11006006,,aluminium,1983,https://commons.wikimedia.org/wiki/file:berlin_schloss-klein-glienicke_artemis_20220904_164544.jpg,Q118219908,category:artemis (klein-glienicke),52.414841,13.0933709
10879663200,brunnenstele,sculpture,max rose,,1210,11012012,,granite,1980,https://bildhauerei-in-berlin.de/wp-content/uploads/rei_101_ju%cc%88rgen_tomisch_barbara_anna_lutz_2020_00003.jpg,Q122937744,,52.597274,13.3600592
10882938970,sanchi-tor,installation,,,0101,11001001,,stone,,https://photos.app.goo.gl/qawqchpujpq6lmfm8,,category:sanchi tor am humboldt forum,52.5182404,13.401606
10905060062,träumende,statue,karl-günter möpert,,1001,11010010,,sandstone,1989,file:skulptur träumende karl-günter möpert parsteiner ring grünanlage ahrensfelder berge berlin-marzahn 01.jpg,Q121085526,category:träumende (karl-günter möpert),52.5522451,13.5840844
10915900145,chimpanzee,statue,ephias chivhunga,,1101,11011011,,dry_stone,2016,,,,52.5014342,13.5302893
10919372809,johann sebastian bach,,manfred strehlau,,0903,11009009,,bronze,1985,file:büste mörikestr 13 (baums) johann sebastian bach&manfred strehlau&1985.jpg,Q112571524,"category:johann sebastian bach, baumschulenweg (manfred strehlau)",52.4650233,13.4844274
10919372810,blue note,sculpture,michael maria kammertöns,,0903,11009009,,bronze,,file:skulptur mörikestr 13 (baums) blue note&michael maria kammertöns&20222.jpg,Q130338010,category:blue note (michael maria kammertöns),52.4651716,13.4841285
10923691738,stärke,statue,,,0101,11001001,,sandstone,,,Q123353064,,52.5168133,13.4004151
10923691739,mäßigung,statue,,,0101,11001001,,sandstone,,,,,52.5167574,13.4004805
10923691740,gerechtigkeit,statue,,,0101,11001001,,sandstone,,,,,52.5166765,13.4005772
10923691741,weisheit,statue,,,0101,11001001,,sandstone,,,,,52.5166213,13.4006442
10923691742,elias,statue,,,0101,11001001,,sandstone,,,,,52.5166345,13.4006696
10923691743,moses,statue,,,0101,11001001,,sandstone,,,,,52.5168248,13.400437
10923734006,borussia,statue,,,0101,11001001,,sandstone,,,,,52.5177018,13.4022048
10923734007,apollo,statue,,,0101,11001001,,sandstone,,,,,52.5176775,13.4021961
10923734008,jupiter,statue,,,0101,11001001,,sandstone,,,,,52.5176385,13.4022443
10923734009,antinoos,statue,,,0101,11001001,,sandstone,,,,,52.5175976,13.4022907
10923734010,meleager,statue,,,0101,11001001,,sandstone,,,,,52.5175509,13.4023447
10923734011,herkules,statue,,,0101,11001001,,sandstone,,,,,52.5175115,13.4023932
10923734012,hermes,statue,,,0101,11001001,,sandstone,,,,,52.5174742,13.4024364
10923734013,pax,statue,,,0101,11001001,,sandstone,,,,,52.5174714,13.4024842
10923734014,sapientia,statue,,,0101,11001001,,sandstone,,,,,52.5171411,13.402362
10923734015,fleiß,statue,,,0101,11001001,,sandstone,,,,,52.517153,13.4023934
10923734016,prudentia,statue,,,0101,11001001,,sandstone,,,,,52.5171852,13.4024642
10923734017,concordia,statue,,,0101,11001001,,sandstone,,,,,52.5172004,13.4024971
10923744002,susanna,statue,,,0101,11001001,,sandstone,,,,,52.5176514,13.4017687
10923744003,victoria,statue,,,0101,11001001,,sandstone,,,,,52.5176642,13.4017993
10923744004,justitia,statue,,,0101,11001001,,sandstone,,,,,52.5176939,13.401866
10923744005,flora,statue,,,0101,11001001,,sandstone,,,,,52.5177046,13.4018915
10929364142,seidenraupenkokons,installation,,,0911,11009009,,concrete,2023,,Q124213700,"category:seidenkokons (bölschestraße, berlin-friedrichshagen)",52.4511196,13.6243369
10934440457,steinbock,statue,vladimír koštoval,,1101,11011011,,bronze,1959,,Q115475539,,52.507841,13.5343506
10955728508,yolanda,statue,miriam lenk,,0402,11004004,,bronze,2003,https://commons.wikimedia.org/wiki/file:statue_nachodstr_(wilmd)_yolanda_miriam_lenk_2003_6.jpg,Q110063127,,52.4955426,13.3317419
10962234632,liegendes paar,sculpture,sabina grzimek,,0301,11003003,,bronze,1981,,Q109913957,file:sabina_grzimek_liegendes_paar.jpg,52.5401861,13.4098446
10977214292,komposition mit wolken,mural,lothar gericke,,1001,11010010,,,1999,,Q108744032,,52.569616,13.5725967
10978921405,kleines paar,statue,anna franziska schwarzbach,,1001,11010010,,,1982,,Q107399499,category:kleines paar (anna franziska schwarzbach),52.5699348,13.5681725
10978938701,welt von morgen,mural,adam kurtz,,1001,11010010,,,1987,,Q108862017,category:welt von morgen (adam kurtz),52.5663966,13.5792545
10980529713,barmherziger samariter,statue,kurt zimmermann,,0602,11006006,,bronze,1954,https://commons.wikimedia.org/wiki/file:statue_carstennstr_58_(lifel)_samariter.jpg,Q123168664,category:good samaritan (kurt zimmermann),52.430088,13.2890758
10984562249,asklepios,statue,,,0607,11006006,,marble,1982,https://commons.wikimedia.org/wiki/file:casinoschuschke.jpg,Q110216736,category:asklepios (casino glienicke),52.4147672,13.0929706
10995774313,vater und sohn,statue,emerita pansowová,,1001,11010010,,bronze,1990,,Q118552331,category:vater und sohn (emerita pansowová),52.5578253,13.5666559
10995801467,die geschlagene,statue,ingeborg hunzinger,,1001,11010010,,sandstone,1985,,Q108525739,category:die geschlagene (ingeborg hunzinger),52.5466339,13.55604
11004092208,das ofenrohr,sculpture,"wolfgang weber, horst göhler",,1001,11010010,,"keramik,_klinker",1985,https://commons.wikimedia.org/wiki/file:clara-zetkin-park_marzahn_110415_ama_fec_(24).jpg,Q108746843,category:sitzlandschaft (clara-zetkin-park),52.5665721,13.5674904
11008692157,felix-mendelssohn-bartholdy-stein,stone,,,0202,11002002,,,,,Q60321508,file:felix.mendelssohn-bartholdy-stein.jpg,52.5035794,13.3758345
11008698204,orpheus,statue,gerhard marcks,,0104,11001001,,bronze,1959,,Q117834559,file:skulptur orpheus gerhard marcks musikinstrumenten-museum berlin-tiergarten 04.jpg,52.5103659,13.3701921
11018068460,das ei,sculpture,reinhard jacob,,1001,11010010,,"sandstone, marmor",1983,https://commons.wikimedia.org/wiki/file:sculpture_das_ei_reinhard_jacob_berlin-marzahn.jpg,Q108737723,category:das ei (reinhard jacob),52.5462189,13.5565738
11018631637,arbeit für das glück des menschen,mural,walter womacka,,1001,11010010,,,1989-11-3,https://commons.wikimedia.org/wiki/file:mural_arbeit_f%c3%bcr_das_gl%c3%bcck_des_menschen_walter_womacka_berlin.jpg,Q110277864,category:arbeit für das glück des menschen (walter womacka),52.5453083,13.5521008
11018701590,frieden,mural,walter womacka,,1001,11010010,,,1988-11-9,https://commons.wikimedia.org/wiki/file:wall_mosaic_marzahner_promenade_45_berlin-marzahn.jpg,Q110265541,category:peace (walter womacka),52.5458201,13.5543273
11034754049,pinguine,statue,,,1103,11011011,,stone,,https://commons.wikimedia.org/wiki/file:skulptur_stadtpark_lichtenberg_(liber)_pinguine%26helmut_weiss%261958.jpg,Q115223056,category:pinguine (helmut weiss),52.5187096,13.4777738
11048321422,dionysos,sculpture,georg kolbe,,0405,11004004,,,,,Q109838120,,52.5102165,13.2501909
11048331201,mars und venus,sculpture,georg kolbe,,0405,11004004,,,,,Q109852471,,52.5085873,13.2508113
11057105834,kinetische skulptur,sculpture,bernd wilhelm blank,,0702,11007007,,,1993,https://commons.wikimedia.org/wiki/file:skulptur_hauptstr_66_(fried)_kinetische_skulptur%26bernhard_wilhelm_blank%261993.jpg,Q121253409,,52.4768699,13.3415074
11061610412,niemand ist vergessen,mural,"tanja k., anne bengard, sebastian g., beatsen, ismail schuhmacher",,1112,11011011,,,2023-07,https://commons.wikimedia.org/wiki/file:mural_niemand_ist_vergessen_eugeniu_botnari_eugeniu-botnari-platz_berlin-lichtenberg_12.jpg,Q120791415,,52.5101225,13.4979349
11083553625,lichtschleife mit datumsgrenze,installation,jörg herold,,0104,11001001,,,2013,,,,52.5204985,13.3740503
11091112819,modern family,mural,okuda,,1001,11010010,,,2019,https://commons.wikimedia.org/wiki/file:mural_okuda_san_miguel_berlin-marzahn_1v3.jpg,Q108197542,category:modern family (okuda san miguel),52.5304408,13.5433351
11091253169,boogie down berlin,mural,boogie,,1005,11010010,,,2019,https://commons.wikimedia.org/wiki/file:berlin_mural_fest_2019_boogie_berlin-hellersdorf_1v2.jpg,Q111016250,,52.5474596,13.5898894
11091253660,1up,mural,,,1001,11010010,,,2019,https://commons.wikimedia.org/wiki/file:berlin_mural_fest_2019_1up_berlin-marzahn_3v3.jpg,Q111016555,,52.5327408,13.5377998
11091261881,the dream,mural,victor ash,,1005,11010010,,,2019,https://commons.wikimedia.org/wiki/file:berlin_mural_fest_2019_victor_ash_berlin-hellersdorf_1v2.jpg,Q111016491,,52.548096,13.5901234
11091283574,zuhause ist wo das herz ist,mural,adry del rocio,,1001,11010010,,,2019,https://commons.wikimedia.org/wiki/file:berlin_mural_fest_2019_adry_del_rocio_berlin-marzahn_2v2.jpg,Q111017097,,52.5326998,13.5389462
11134159062,sitzende figur,statue,,,1003,11010010,,stone,,https://commons.m.wikimedia.org/wiki/file%3asitzende_figur_in_der_wernerstra%c3%9fe_in_berlin-mahlsdorf.jpg,Q121745158,"category:sitting figure (wernerstraße, berlin-kaulsdorf)",52.5177563,13.6094978
11141672554,stehender jüngling,statue,,,1003,11010010,,bronze,,https://commons.wikimedia.org/wiki/file:skulptur_stehender_junge_klinikum_kaulsdorf_berlin-kausldorf_03.jpg,Q121362086,"category:stehender jüngling (klinikum kaulsdorf, berlin)",52.5068575,13.5936039
11141817004,folded square alphabet u,sculpture,fletcher benton,,1003,11010010,,,,https://commons.wikimedia.org/wiki/file:sculpture_folded_square_alphabet_u_fletcher_benton_klinikum_kaulsdorf_berlin_01.jpg,Q121818023,category:folded square alphabet u (fletcher benton),52.5056091,13.5937837
