id,brand,shop,amenity,operator_original,brand_original,addr:street,addr:housenumber,addr:postcode,level,wheelchair_access,service_copy,service_print,service_app_operated,service_barcode_scanner,service_bluetooth,service_display_operated,service_label_printer,locker_type,service_parcel_mail_in,service_parcel_pickup,note,note_de,description,geometry,latitude,longitude,opening_hours,website,source,last_checked,data_source,operator,district,neighborhood_id,neighborhood
12381964689,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.368808 52.5744476),52.5744476,13.368808,,,,,OpenStreetMap,DHL,Reinickendorf,1201,Reinickendorf
12381973644,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.3676325 52.5747028),52.5747028,13.3676325,,,,,OpenStreetMap,DHL,Reinickendorf,1201,Reinickendorf
12387887224,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,yes,,,,,,,,,,yes,,,,POINT (13.458941 52.4423344),52.4423344,13.458941,,,,,OpenStreetMap,Amazon,Neukölln,0803,Buckow
12389304620,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4100965 52.5816735),52.5816735,13.4100965,,,,,OpenStreetMap,DHL,Pankow,0311,Niederschönhausen
12400144301,Independent Retailer,,parcel_locker,Myflexbox,Myflexbox,,,,,,,,,,,,,,yes,yes,,,,POINT (13.4134739 52.5576382),52.5576382,13.4134739,,,,,OpenStreetMap,MyFlexBox,Pankow,0307,Pankow
12400154332,DHL,,parcel_locker,DHL,Paketbox,,,,,,,,,,,,,,yes,yes,,,,POINT (13.1961637 52.5347208),52.5347208,13.1961637,,,,,OpenStreetMap,DHL,Spandau,0501,Spandau
12400201482,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.4590246 52.5295739),52.5295739,13.4590246,,,survey,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
12400819967,Independent Retailer,,parcel_locker,,,,,,,,,,,,,,,,,,,,,POINT (13.2832359 52.5130843),52.5130843,13.2832359,,,,,OpenStreetMap,Unknown,Charlottenburg-Wilmersdorf,0405,Westend
12410136885,Independent Retailer,,parcel_locker,,Myflexbox,,,,,,,,,,,,,,,,,,,POINT (13.4023483 52.5873431),52.5873431,13.4023483,,,,,OpenStreetMap,Unknown,Pankow,0311,Niederschönhausen
12415799686,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.1683999 52.5149857),52.5149857,13.1683999,,,,,OpenStreetMap,DHL,Spandau,0509,Wilhelmstadt
12430534006,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3854155 52.5381517),52.5381517,13.3854155,24/7,,,,OpenStreetMap,DHL,Mitte,0106,Gesundbrunnen
12459002752,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4352476 52.4517388),52.4517388,13.4352476,24/7,,,,OpenStreetMap,DHL,Neukölln,0802,Britz
12465328801,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.3411439 52.5195626),52.5195626,13.3411439,24/7,,,,OpenStreetMap,DHL,Mitte,0103,Hansaviertel
12469520779,Independent Retailer,,parcel_locker,myflexbox,Myflexbox,,,,,limited,,,,,,,,,yes,yes,,,,POINT (13.3647885 52.4314221),52.4314221,13.3647885,,https://www.myflexbox.de,,,OpenStreetMap,MyFlexBox,Steglitz-Zehlendorf,0603,Lankwitz
12469520780,Independent Retailer,,parcel_locker,Amazon,Amazon Locker,,,,,limited,,,,,,,,,no,yes,,,,POINT (13.36221 52.4208031),52.4208031,13.36221,24/7,,,,OpenStreetMap,Amazon,Tempelhof-Schöneberg,0705,Marienfelde
12469520781,DHL,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,,yes,yes,,,,POINT (13.3626071 52.4336071),52.4336071,13.3626071,24/7,https://www.dhl.de/de/privatkunden/pakete-empfangen/an-einem-abholort-empfangen/packstation.html,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0603,Lankwitz
12469520782,DHL,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,,yes,yes,,,,POINT (13.3765962 52.434499),52.434499,13.3765962,24/7,https://www.dhl.de/de/privatkunden/pakete-empfangen/an-einem-abholort-empfangen/packstation.html,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0704,Mariendorf
12469520783,DHL,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,,yes,yes,,,,POINT (13.3621831 52.4208139),52.4208139,13.3621831,24/7,https://www.dhl.de/de/privatkunden/pakete-empfangen/an-einem-abholort-empfangen/packstation.html,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0705,Marienfelde
12469520784,DHL,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,,yes,yes,,,,POINT (13.3767695 52.4307846),52.4307846,13.3767695,24/7,https://www.dhl.de/de/privatkunden/pakete-empfangen/an-einem-abholort-empfangen/packstation.html,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0704,Mariendorf
12492679911,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.4263337 52.5233461),52.5233461,13.4263337,,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
12495857231,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.4053332 52.5220702),52.5220702,13.4053332,,,,,OpenStreetMap,DHL,Mitte,0101,Mitte
12511859161,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.3414542 52.5501738),52.5501738,13.3414542,,,,,OpenStreetMap,DHL,Mitte,0105,Wedding
12514289892,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,-1,,,,,,,,,,yes,,,,,POINT (13.3807845 52.510439),52.510439,13.3807845,Mo-Sa 09:00-21:00; PH off,,,,OpenStreetMap,DHL,Mitte,0101,Mitte
12546579960,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.396757 52.5417776),52.5417776,13.396757,24/7,,,,OpenStreetMap,DHL,Mitte,0106,Gesundbrunnen
12551968524,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.3709085 52.5753233),52.5753233,13.3709085,,,,,OpenStreetMap,DHL,Reinickendorf,1201,Reinickendorf
12612853827,Independent Retailer,,parcel_locker,My Flex Box,,,,,0,,,,,,,,,,,,,,,POINT (13.5073676 52.492765),52.492765,13.5073676,24/7,,survey,,OpenStreetMap,MyFlexBox,Lichtenberg,1101,Friedrichsfelde
12617625502,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.4088701 52.4397701),52.4397701,13.4088701,,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0704,Mariendorf
12641694941,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.3986285 52.5473266),52.5473266,13.3986285,24/7,,local knowledge,,OpenStreetMap,DHL,Mitte,0106,Gesundbrunnen
12645651696,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.5051724 52.4185461),52.4185461,13.5051724,,,,,OpenStreetMap,Unknown,Neukölln,0804,Rudow
12645704867,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,yes,,cabinet,yes,yes,,,,POINT (13.5390497 52.4525697),52.4525697,13.5390497,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0905,Niederschöneweide
12656798801,Independent Retailer,,parcel_locker,Hermes,,,,,,,,,,,,,,,,,,,,POINT (13.2887418 52.5131847),52.5131847,13.2887418,,,,,OpenStreetMap,Hermes,Charlottenburg-Wilmersdorf,0401,Charlottenburg
12670300974,Independent Retailer,,parcel_locker,Dhl,Dhl,,,,,,,,,,,,,,,yes,,,,POINT (13.3572088 52.5193143),52.5193143,13.3572088,,,,,OpenStreetMap,DHL,Mitte,0102,Moabit
12676142092,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,yes,,yes,,,cabinet,yes,yes,,,,POINT (13.4466311 52.5349691),52.5349691,13.4466311,,,,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
12688237166,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,yes,,yes,,,cabinet,yes,yes,,,,POINT (13.2685539 52.4400285),52.4400285,13.2685539,24/7,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0604,Zehlendorf
12715882143,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,limited,,,,,,,,cabinet,yes,yes,,,,POINT (13.5783089 52.5536878),52.5536878,13.5783089,,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1001,Marzahn
12715882144,Independent Retailer,,parcel_locker,,,,,,,,,,,,,,,,,,,,,POINT (13.5796349 52.5531391),52.5531391,13.5796349,,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1001,Marzahn
12729230399,Independent Retailer,,parcel_locker,,DHL,,,,,,,,,,,,,,,,,,,POINT (13.3846637 52.4680945),52.4680945,13.3846637,,,,,OpenStreetMap,Unknown,Tempelhof-Schöneberg,0703,Tempelhof
12730441717,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.4300748 52.5208226),52.5208226,13.4300748,24/7,https://www.dhl.de/de/privatkunden/pakete-empfangen/an-einem-abholort-empfangen/packstation.html,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
12771600690,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3554398 52.430748),52.430748,13.3554398,,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0603,Lankwitz
12779135961,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.5135824 52.5092883),52.5092883,13.5135824,,,,,OpenStreetMap,Unknown,Lichtenberg,1101,Friedrichsfelde
12786148588,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,Kniprodestraße,17,,0,,,,,,,,,,,,,,,POINT (13.4422882 52.5323967),52.5323967,13.4422882,,,survey,,OpenStreetMap,Amazon,Pankow,0301,Prenzlauer Berg
12804942027,DHL,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.3606518 52.5940476),52.5940476,13.3606518,24/7,,,,OpenStreetMap,DHL,Reinickendorf,1210,Märkisches Viertel
12815176774,Independent Retailer,,parcel_locker,,,,,,,,,,,,,,,,,,,,,POINT (13.6114284 52.5043355),52.5043355,13.6114284,,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1004,Mahlsdorf
12825485401,Independent Retailer,,parcel_locker,DHL Paket GmbH,,Heinrich-Heine-Straße,30,10179,,yes,,,,,,,,,yes,yes,,,,POINT (13.4121966 52.5066313),52.5066313,13.4121966,24/7,,,,OpenStreetMap,DHL,Mitte,0101,Mitte
12825690133,DHL,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.354981 52.5737956),52.5737956,13.354981,,,,,OpenStreetMap,Unknown,Reinickendorf,1201,Reinickendorf
12828501470,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.450652 52.5276951),52.5276951,13.450652,,,,,OpenStreetMap,DHL,Pankow,0301,Prenzlauer Berg
12875607717,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,yes,,yes,,,cabinet,yes,yes,,,,POINT (13.4321563 52.5172806),52.5172806,13.4321563,,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
12900356602,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.4302365 52.5035559),52.5035559,13.4302365,,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0202,Kreuzberg
12909716863,Independent Retailer,,parcel_locker,,DHL Packstation,,,,0,limited,,,,,,,,,yes,,,,,POINT (13.344357 52.5281511),52.5281511,13.344357,,,,,OpenStreetMap,Unknown,Mitte,0102,Moabit
12918120298,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.4220001 52.5262854),52.5262854,13.4220001,24/7,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
12942232358,Independent Retailer,,parcel_locker,eyck,Amazon Locker,,,,1,,,,,,,,,,no,yes,,,,POINT (13.4734345 52.5038829),52.5038829,13.4734345,24/7,,,,OpenStreetMap,Independent Partner,Lichtenberg,1112,Rummelsburg
12957132673,MyFlexbox,,parcel_locker,,Myflexbox,Landsberger Allee,79,10407,,yes,,,,,,,,,yes,yes,,,,POINT (13.4476495 52.5269211),52.5269211,13.4476495,24/7,https://customer.myflexbox.de/locations/8562788,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
12965160411,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.4517569 52.5395881),52.5395881,13.4517569,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
12982830063,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,,,,,,POINT (13.5689284 52.4751584),52.4751584,13.5689284,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1003,Kaulsdorf
12982830064,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,,,,,POINT (13.5760176 52.4894443),52.4894443,13.5760176,24/7,,,,OpenStreetMap,DHL,Marzahn-Hellersdorf,1003,Kaulsdorf
12982830065,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,,,,,POINT (13.5362308 52.4594952),52.4594952,13.5362308,24/7,,,,OpenStreetMap,DHL,Treptow-Köpenick,0909,Oberschöneweide
12983505997,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.4359266 52.4857111),52.4857111,13.4359266,,,,,OpenStreetMap,Amazon,Neukölln,0801,Neukölln
12987365863,MyFlexbox,,parcel_locker,,Myflexbox,Landsberger Allee,99B,10407,,yes,,,,,,,,,yes,yes,,,,POINT (13.4511782 52.5276013),52.5276013,13.4511782,24/7,https://customer.myflexbox.de/locations/8562782,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
12990294777,Independent Retailer,,parcel_locker,,Amazon Hub,,,,,,,,,,,,,,,,,,,POINT (13.4439169 52.5421564),52.5421564,13.4439169,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
12990345796,Independent Retailer,,parcel_locker,,Myflexbox,,,,,,,,,,,,,,,,,,,POINT (13.44475 52.5419249),52.5419249,13.44475,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
12996975181,Independent Retailer,,parcel_locker,,DeinFach,,,,,,,,,,,,,,,,,,,POINT (13.5623138 52.5362521),52.5362521,13.5623138,,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1001,Marzahn
12998828568,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,only,,,no,,cabinet,yes,,,,,POINT (13.4566468 52.5207244),52.5207244,13.4566468,,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
12998828569,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.4550981 52.5210011),52.5210011,13.4550981,,,,,OpenStreetMap,DHL,Friedrichshain-Kreuzberg,0201,Friedrichshain
13000991337,Independent Retailer,,parcel_locker,,DeinFach,,,,,,,,,,,,,,,,,,,POINT (13.5719908 52.5548622),52.5548622,13.5719908,,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1001,Marzahn
13022512080,Independent Retailer,,parcel_locker,,Amazon Hub,,,,,,,,,,,,,,no,yes,,,,POINT (13.4297568 52.5490441),52.5490441,13.4297568,24/7,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13031942772,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.3472411 52.5672356),52.5672356,13.3472411,24/7,,,,OpenStreetMap,Unknown,Reinickendorf,1201,Reinickendorf
13035113686,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.4256732 52.5757992),52.5757992,13.4256732,,,,,OpenStreetMap,Unknown,Pankow,0307,Pankow
13040987666,Independent Retailer,,parcel_locker,Amazon,Amazon Hub,,,,,,,,,,,,,cabinet,no,yes,,,,POINT (13.2959298 52.537682),52.537682,13.2959298,24/7,,,,OpenStreetMap,Amazon,Charlottenburg-Wilmersdorf,0406,Charlottenburg-Nord
13056367948,Independent Retailer,,parcel_locker,,Amazon Locker,,,,,,,,,,,,,,,,,,,POINT (13.5711175 52.543154),52.543154,13.5711175,,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1001,Marzahn
13071368697,DHL,,parcel_locker,DHL,Paketbox,,,,,yes,,,,,,,,,yes,,,,,POINT (13.4296005 52.5844763),52.5844763,13.4296005,24/7,,,,OpenStreetMap,DHL,Pankow,0310,Französisch Buchholz
13071591311,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.2896785 52.4410664),52.4410664,13.2896785,24/7,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0602,Lichterfelde
13071591312,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.2895545 52.4412731),52.4412731,13.2895545,24/7,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0602,Lichterfelde
13071591313,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.2921954 52.4455783),52.4455783,13.2921954,24/7,,,,OpenStreetMap,DHL,Steglitz-Zehlendorf,0605,Dahlem
13075724330,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.3615806 52.5270503),52.5270503,13.3615806,,,,,OpenStreetMap,Unknown,Mitte,0102,Moabit
13076454407,Independent Retailer,,parcel_locker,,Amazon,,,,,,,,,,,,,,,,,,,POINT (13.3139526 52.4858885),52.4858885,13.3139526,,,,,OpenStreetMap,Unknown,Charlottenburg-Wilmersdorf,0402,Wilmersdorf
13076478855,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.3139012 52.4843717),52.4843717,13.3139012,,,,,OpenStreetMap,Unknown,Charlottenburg-Wilmersdorf,0402,Wilmersdorf
13108586775,Independent Retailer,,parcel_locker,,Amazon Locker,,,,,,,,,,,,,,,yes,,,,POINT (13.4508926 52.5275241),52.5275241,13.4508926,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13115751001,Independent Retailer,,parcel_locker,MYFLEXBOX,,Ehrlichstraße,82,10318,,,,,,,,,,,,,,,,POINT (13.5118611 52.4841971),52.4841971,13.5118611,,,,,OpenStreetMap,MyFlexBox,Lichtenberg,1102,Karlshorst
13120842873,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.4062463 52.5373489),52.5373489,13.4062463,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13123460211,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.3347885 52.4961524),52.4961524,13.3347885,,,,,OpenStreetMap,Unknown,Charlottenburg-Wilmersdorf,0402,Wilmersdorf
13125217348,Independent Retailer,,parcel_locker,DHL,,Provinzstraße,78,,0,,,,,,,,,,yes,yes,,,,POINT (13.3794752 52.5731972),52.5731972,13.3794752,24/7,,,,OpenStreetMap,DHL,Pankow,0311,Niederschönhausen
13140367605,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.4313641 52.5352301),52.5352301,13.4313641,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13140368465,Independent Retailer,,parcel_locker,,Myflexbox,,,,,,,,,,,,,,,,,,,POINT (13.431322 52.5352436),52.5352436,13.431322,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13141034398,Independent Retailer,,parcel_locker,Amazon,,,,,,,,,,,,,,,,,,,,POINT (13.4851398 52.5340459),52.5340459,13.4851398,24/7,,,,OpenStreetMap,Amazon,Lichtenberg,1110,Alt-Hohenschönhausen
13155944840,Independent Retailer,,parcel_locker,,Amazon Hub,,,,,,,,,,,,,,,,,,,POINT (13.3803529 52.5057779),52.5057779,13.3803529,,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0202,Kreuzberg
13180296820,DHL,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,yes,,,,,POINT (13.362236 52.5593041),52.5593041,13.362236,24/7,,,,OpenStreetMap,Unknown,Mitte,0105,Wedding
13184344355,Amazon,,parcel_locker,,Amazon Locker,,,,,,,,,,,,,,,yes,,,,POINT (13.3456924 52.4996524),52.4996524,13.3456924,24/7,,,,OpenStreetMap,Unknown,Tempelhof-Schöneberg,0701,Schöneberg
13228500001,Independent Retailer,,parcel_locker,Myflexbox,,,,,,,,,,,,,,,,,,,,POINT (13.4156941 52.5533484),52.5533484,13.4156941,,,,,OpenStreetMap,MyFlexBox,Pankow,0301,Prenzlauer Berg
13231959648,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,no,,yes,,cabinet,yes,yes,,,,POINT (13.4288198 52.4771733),52.4771733,13.4288198,24/7,,survey,,OpenStreetMap,DHL,Neukölln,0801,Neukölln
13247233337,Independent Retailer,,parcel_locker,,Amazon Locker,,,,,,,,,,,,,,,,,,,POINT (13.3459815 52.5663137),52.5663137,13.3459815,,,,,OpenStreetMap,Unknown,Reinickendorf,1201,Reinickendorf
13269651500,Independent Retailer,,parcel_locker,,,,,,,,,,,,,,,,,,,,,POINT (13.4371898 52.534534),52.534534,13.4371898,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13269709501,Independent Retailer,,parcel_locker,,,,,,,,,,,,,,,,,,,,,POINT (13.4371033 52.5345717),52.5345717,13.4371033,,,,,OpenStreetMap,Unknown,Pankow,0301,Prenzlauer Berg
13277150348,Independent Retailer,,parcel_locker,Dein Fach,DeinFach,,,,,,,,,,,,,,,,,,,POINT (13.5815405 52.5493976),52.5493976,13.5815405,,,,,OpenStreetMap,Independent Partner,Marzahn-Hellersdorf,1001,Marzahn
13282630482,Independent Retailer,,parcel_locker,Deutsche Post,Poststation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.4323506 52.4824971),52.4824971,13.4323506,,,,,OpenStreetMap,Deutsche Post,Neukölln,0801,Neukölln
13289118157,DHL,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,,,,,,POINT (13.4526114 52.524221),52.524221,13.4526114,,,,,OpenStreetMap,Unknown,Friedrichshain-Kreuzberg,0201,Friedrichshain
13294044408,Independent Retailer,,parcel_locker,myflexbox,Myflexbox,,,,,,,,,,,,,,yes,no,,,,POINT (13.4115655 52.5416573),52.5416573,13.4115655,24/7,,,,OpenStreetMap,MyFlexBox,Pankow,0301,Prenzlauer Berg
13326316683,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,only,,,no,,,yes,yes,,,,POINT (13.426781 52.5878203),52.5878203,13.426781,24/7,,,,OpenStreetMap,DHL,Pankow,0310,Französisch Buchholz
13358568178,Independent Retailer,,parcel_locker,,DeinFach,,,,,,,,,,,,,,,,,,,POINT (13.4346766 52.4165464),52.4165464,13.4346766,,,,,OpenStreetMap,Unknown,Neukölln,0803,Buckow
13366816283,DHL,,parcel_locker,DHL,DHL Packstation,,,,,yes,,,,,,,,,yes,yes,,,,POINT (13.24835 52.6098653),52.6098653,13.24835,24/7,,,,OpenStreetMap,DHL,Reinickendorf,1204,Heiligensee
13369343147,Independent Retailer,,parcel_locker,,,Achillesstraße,11,13125,,yes,,,,,,,,,yes,,,,,POINT (13.482367 52.6229735),52.6229735,13.482367,24/7,,,,OpenStreetMap,Unknown,Pankow,0305,Karow
13376908215,Amazon,,parcel_locker,,Amazon Hub,,,,,,,,,,,,,,no,yes,,,,POINT (13.3396935 52.4839626),52.4839626,13.3396935,24/7,,,,OpenStreetMap,Unknown,Tempelhof-Schöneberg,0701,Schöneberg
13397197380,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.362536 52.5813026),52.5813026,13.362536,24/7,,,,OpenStreetMap,DHL,Reinickendorf,1201,Reinickendorf
13397352731,Independent Retailer,,parcel_locker,,intellibox,,,,,,,,,,,,,,,,,,,POINT (13.3704415 52.5455714),52.5455714,13.3704415,,,,,OpenStreetMap,Unknown,Mitte,0106,Gesundbrunnen
13397896133,Independent Retailer,,parcel_locker,DHL,DHL Packstation,,,,,,,,,,,,,cabinet,yes,yes,,,,POINT (13.3356019 52.5949792),52.5949792,13.3356019,24/7,,,,OpenStreetMap,DHL,Reinickendorf,1209,Wittenau
13413225701,Independent Retailer,,parcel_locker,Myflexbox,,,,,,,,,,,,,,,,,,,,POINT (13.4280057 52.5808326),52.5808326,13.4280057,,,,,OpenStreetMap,MyFlexBox,Pankow,0307,Pankow
13433716367,Independent Retailer,,parcel_locker,,DHL Packstation,,,,,,,,,,,,,,yes,yes,,,,POINT (13.5640165 52.548516),52.548516,13.5640165,,,,,OpenStreetMap,Unknown,Marzahn-Hellersdorf,1001,Marzahn
13437737202,Independent Retailer,,parcel_locker,Amazon,,Heilmannring,18,13627,,,,,,,,,,,,,,,,POINT (13.2908994 52.5381424),52.5381424,13.2908994,,,,,OpenStreetMap,Amazon,Charlottenburg-Wilmersdorf,0406,Charlottenburg-Nord
13437802201,Independent Retailer,,parcel_locker,amazon - filaos,,,,,,,,,,,,,,,,,,,,POINT (13.2902486 52.5355007),52.5355007,13.2902486,,,,,OpenStreetMap,Amazon,Charlottenburg-Wilmersdorf,0406,Charlottenburg-Nord
13437803501,Independent Retailer,,parcel_locker,myflexbox,,,,,,,,,,,,,,,,,,,,POINT (13.2912613 52.5354967),52.5354967,13.2912613,,,,,OpenStreetMap,MyFlexBox,Charlottenburg-Wilmersdorf,0406,Charlottenburg-Nord
13439846701,Independent Retailer,,parcel_locker,DHL Packstation 139,DHL Packstation,Miraustraße,62,13509,,,,,,,,,,,yes,yes,,,,POINT (13.3082507 52.5852935),52.5852935,13.3082507,,,,,OpenStreetMap,DHL,Reinickendorf,1211,Borsigwalde
13448718901,Independent Retailer,,parcel_locker,DHL,,Winterfeldtstraße,10,10781,,,,,,,,,,,,,,,,POINT (13.3595799 52.4963871),52.4963871,13.3595799,,,,,OpenStreetMap,DHL,Tempelhof-Schöneberg,0701,Schöneberg
